State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage,date_updated
"Wyoming","2025-01-25","1 Year","4.422278079570634","6.778176284390815","3.1763636656601437","Moderate",,"2025-12-11T08:29:03.022Z"
"South Carolina","2025-04-05","All Results","5.8885590719502225","2.4433021419641454","3.4148439287982617","High",,"2025-12-11T08:29:03.022Z"
"Texas","2023-07-15","All Results","2.652981850898143","2.071249163988278","2.264959162441319","Low",,"2025-12-11T08:29:03.022Z"
"Texas","2025-11-29","6 Months","0.8078514249914195","1.485298436964814","1.1215873840681474","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2025-09-06","All Results","9.406711196432369","6.653633924781047","9.357526429563775","Very High",,"2025-12-11T08:29:03.022Z"
"Utah","2024-03-30","All Results","2.257925390031161","2.2017498358792977","1.7715096827987533","Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2022-05-28","All Results","7.213694641765749","7.81811915350313","7.213694641765749","High",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2025-02-08","All Results","7.691641922958842","6.654152584212768","6.410774533714423","High",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2023-02-25","All Results","7.740895063212583","5.337972384591993","6.473032431880169","High",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2024-05-18","All Results","1.2420851607202428","1.6425465860057469","1.2472339257074099","Very Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2025-04-26","All Results","3.842768622151406","2.240837431518174","2.0170449399154697","Moderate",,"2025-12-11T08:29:03.022Z"
"South Carolina","2024-12-21","All Results","6.808331274017211","6.5434453019675285","4.757705781149336","High",,"2025-12-11T08:29:03.022Z"
"South Carolina","2023-03-25","All Results","4.83739518728913","4.100695325350356","3.5217008943371946","Moderate",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-08-16","1 Year","1.8295120234927893","4.68262659988692","5.6217917332414356","Very Low",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-11-01","45 Days","1.0479255111338697","1.146591823021084","1.0","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2023-10-28","All Results","2.5945416579939415","4.80998539024154","3.7070268545553016","Low",,"2025-12-11T08:29:03.022Z"
"Texas","2022-10-01","All Results","1.4978159491667395","3.5437472029949344","3.271940056069468","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2025-01-25","All Results","2.745834925238261","6.778176284390815","6.183738105657389","Low",,"2025-12-11T08:29:03.022Z"
"Texas","2022-12-24","All Results","9.158492124208564","10.258456753540136","10.931849717610927","Very High",,"2025-12-11T08:29:03.022Z"
"Utah","2025-04-26","1 Year","1.7542536456271995","2.240837431518174","2.0170449399154697","Very Low",,"2025-12-11T08:29:03.022Z"
"Vermont","2025-01-25","All Results","4.990447210050738","6.778176284390815","9.023048461550937","Moderate",,"2025-12-11T08:29:03.022Z"
"Vermont","2025-08-02","All Results","1.6858658843341658","2.9242054217050693","2.0990839956907843","Very Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2023-07-15","All Results","1.0","2.071249163988278","2.264959162441319","Very Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2023-04-22","All Results","2.7164830178246095","1.9190153641105934","1.6736846374924919","Low",,"2025-12-11T08:29:03.022Z"
"Washington","2024-12-07","1 Year","2.3269555822167067","5.757488493098828","5.733031253895541","Low",,"2025-12-11T08:29:03.022Z"
"Washington","2025-09-13","1 Year","6.735914811630899","6.3827771799192865","6.740228833837406","High",,"2025-12-11T08:29:03.022Z"
"West Virginia","2025-10-04","1 Year","1.9363508202141468","2.496407815299542","2.313251883055033","Very Low",,"2025-12-11T08:29:03.022Z"
"West Virginia","2025-02-08","1 Year","2.890767795609386","6.654152584212768","6.897530634711113","Low",,"2025-12-11T08:29:03.022Z"
"West Virginia","2025-06-28","All Results","1.0","1.5532517785047784","1.8187037135684467","Very Low",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2025-07-05","All Results","1.0","1.7333810455201903","1.4073528189857571","Very Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2024-04-06","All Results","3.320403424670302","1.8647765315246563","2.025115313996776","Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2024-09-07","All Results","11.432474345298285","8.565581908905443","8.509426517595621","Very High",,"2025-12-11T08:29:03.022Z"
"South Carolina","2024-01-20","All Results","6.167621435569289","8.176451849088803","10.3426661370288","High",,"2025-12-11T08:29:03.022Z"
"Tennessee","2024-12-14","1 Year","4.223952799919115","5.2886432668360275","4.223952799919115","Moderate",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-02-15","All Results","12.222946403499146","5.6026863675965295","5.400379742537955","Very High",,"2025-12-11T08:29:03.022Z"
"Texas","2024-11-09","All Results","1.1879935554638608","2.594775005776574","1.3787535698540108","Very Low",,"2025-12-11T08:29:03.022Z"
"Utah","2023-01-07","All Results","11.072623738130385","7.381271529104262","5.705132260797765","Very High",,"2025-12-11T08:29:03.022Z"
"Utah","2024-10-26","All Results","2.5885007970895","3.4402988230708145","3.3425413273441764","Low",,"2025-12-11T08:29:03.022Z"
"Vermont","2024-07-27","All Results","9.335473546564653","8.703906480090767","7.873859005811152","Very High",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-05-10","1 Year","1.0","1.7238284184718728","1.5768871117736927","Very Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2024-12-28","1 Year","3.293149643057318","7.014667397641093","4.878042281217628","Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2024-12-14","All Results","1.0","5.2886432668360275","4.223952799919115","Very Low",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2023-03-25","All Results","4.720144248207622","4.100695325350356","4.679689756363517","Moderate",,"2025-12-11T08:29:03.022Z"
"Wyoming","2023-09-09","All Results","6.375114896019058","7.183063483216273","6.268955177348081","High",,"2025-12-11T08:29:03.022Z"
"Wyoming","2025-07-05","6 Months","3.527572960345616","1.7333810455201903","2.611985250373551","Moderate",,"2025-12-11T08:29:03.022Z"
"South Carolina","2025-11-01","45 Days","1.455595331088619","1.146591823021084","1.0","Very Low",,"2025-12-11T08:29:03.022Z"
"South Dakota","2025-09-20","All Results","5.189076861063141","4.891046873631572","4.525657523883538","Moderate",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-10-04","All Results","1.2203095768548473","2.496407815299542","2.313251883055033","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2024-05-11","All Results","1.8797063621184071","1.4179060573971412","1.0911923860691344","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2023-03-25","All Results","3.8647831787503595","4.100695325350356","3.5217008943371946","Moderate",,"2025-12-11T08:29:03.022Z"
"Texas","2024-08-10","All Results","15.784213732454177","9.818732447626637","11.735050230954906","Very High",,"2025-12-11T08:29:03.022Z"
"Vermont","2024-12-28","1 Year","7.010566094662286","7.014667397641093","14.17699232221545","High",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-05-31","All Results","1.0","1.4614868201021676","1.3778416845779664","Very Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-05-03","All Results","2.063861157829517","2.0140624652171395","2.107196838394196","Low",,"2025-12-11T08:29:03.022Z"
"Washington","2023-08-19","All Results","4.252244585902583","4.924672315922807","4.4080842510011955","Moderate",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2025-01-18","1 Year","8.916308973535859","6.067038262510874","7.363335333167679","Very High",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2024-03-16","All Results","2.9544696722987793","3.0470616732971165","3.4819641832246297","Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2024-12-28","All Results","11.247465852510967","7.014667397641093","3.6223820777426736","Very High",,"2025-12-11T08:29:03.022Z"
"South Dakota","2025-05-17","All Results","4.659580166539569","1.6264769996410204","1.7223681244488425","Moderate",,"2025-12-11T08:29:03.022Z"
"Texas","2022-10-22","All Results","1.3930233684024897","3.6721726727182133","2.7649685776280837","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2024-11-30","All Results","1.1375502811316744","2.793497778134909","1.9359526573502919","Very Low",,"2025-12-11T08:29:03.022Z"
"Utah","2025-04-26","All Results","1.7542536456271995","2.240837431518174","2.0170449399154697","Very Low",,"2025-12-11T08:29:03.022Z"
"Utah","2024-07-27","All Results","11.194564076506921","8.703906480090767","10.457090874975098","Very High",,"2025-12-11T08:29:03.022Z"
"Virginia","2022-03-19","All Results","1.0","1.1595849450081657","1.3122069723012681","Very Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2023-05-27","All Results","1.0","1.5091295561656506","1.5460142547574958","Very Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-10-25","All Results","1.0","1.2487061468048912","1.144496917243992","Very Low",,"2025-12-11T08:29:03.022Z"
"Washington","2023-11-25","All Results","4.4442807927052215","6.771734004804718","6.164069616738676","Moderate",,"2025-12-11T08:29:03.022Z"
"West Virginia","2025-02-01","1 Year","4.3098600861898255","6.295062700794311","5.373520289538081","Moderate",,"2025-12-11T08:29:03.022Z"
"West Virginia","2022-01-15","All Results","9.260704022707218","23.72538932749655","21.352681214750042","Very High",,"2025-12-11T08:29:03.022Z"
"Wyoming","2024-03-30","All Results","2.231007135526091","2.2017498358792977","1.7715096827987533","Low",,"2025-12-11T08:29:03.022Z"
"Tennessee","2023-07-15","All Results","2.264959162441319","2.071249163988278","2.264959162441319","Low",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-08-30","6 Months","4.541052287604013","5.192498601661649","8.354737931047676","Moderate",,"2025-12-11T08:29:03.022Z"
"Tennessee","2024-01-13","All Results","8.1030386355479","10.076038474202292","9.760713148358082","Very High",,"2025-12-11T08:29:03.022Z"
"Texas","2022-03-05","All Results","0.8709382055755358","1.3342281450412783","1.0982930340733428","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2024-07-27","All Results","11.706643383921877","8.703906480090767","9.533953954370382","Very High",,"2025-12-11T08:29:03.022Z"
"Utah","2025-04-12","1 Year","1.6376489720356924","2.2351301030832893","1.8431851275485136","Very Low",,"2025-12-11T08:29:03.022Z"
"Utah","2023-12-16","All Results","9.58489411918407","9.488943036324633","8.520743995454236","Very High",,"2025-12-11T08:29:03.022Z"
"Virginia","2022-09-10","All Results","5.807426019103936","5.599199188471974","5.987255810074428","High",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-08-16","6 Months","6.0025493911684915","4.68262659988692","5.6217917332414356","High",,"2025-12-11T08:29:03.022Z"
"Virginia","2023-04-29","All Results","1.5743861297816975","1.6706928071927936","1.5743861297816975","Very Low",,"2025-12-11T08:29:03.022Z"
"Washington","2023-05-06","All Results","1.169834472685961","1.846085824110987","1.9958906091248445","Very Low",,"2025-12-11T08:29:03.022Z"
"West Virginia","2025-11-01","1 Year","2.4102130298694076","1.146591823021084","1.0","Low",,"2025-12-11T08:29:03.022Z"
"West Virginia","2024-07-27","All Results","7.458563134842631","8.703906480090767","9.533953954370382","High",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2022-03-05","All Results","1.5813158218740417","1.3342281450412783","1.7263060960702359","Very Low",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2023-11-04","All Results","5.8425907188295","4.96685942682661","5.8425907188295","High",,"2025-12-11T08:29:03.022Z"
"Wisconsin","2025-05-17","All Results","1.2335434110769599","1.6264769996410204","1.7223681244488425","Very Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2025-11-15","1 Year","1.0263505656625145","1.4504711116819653","1.0733082484457748","Very Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2023-12-16","All Results","10.512173399855197","9.488943036324633","8.520743995454236","Very High",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-08-23","6 Months","4.099075570579386","4.960380989359457","6.288431584090182","Moderate",,"2025-12-11T08:29:03.022Z"
"Texas","2025-08-23","6 Months","10.031467317375862","4.960380989359457","6.288431584090182","Very High",,"2025-12-11T08:29:03.022Z"
"Texas","2024-11-23","All Results","1.3524773362120885","2.6646730489816823","1.8483314897610907","Very Low",,"2025-12-11T08:29:03.022Z"
"Texas","2024-07-20","All Results","8.74204064501333","7.907663221123571","9.061071037609647","Very High",,"2025-12-11T08:29:03.022Z"
"Texas","2025-03-22","All Results","3.492929789252395","2.5450695334455484","4.7149841668650785","Moderate",,"2025-12-11T08:29:03.022Z"
"Utah","2025-10-25","1 Year","0.7245006210099185","1.2487061468048912","1.3210179970132367","Very Low",,"2025-12-11T08:29:03.022Z"
"Utah","2025-02-08","1 Year","5.0214363997056","6.654152584212768","4.069671527526458","Moderate",,"2025-12-11T08:29:03.022Z"
"Vermont","2023-04-22","All Results","1.0581521292544667","1.9190153641105934","1.0581521292544667","Very Low",,"2025-12-11T08:29:03.022Z"
"Vermont","2025-06-21","1 Year","1.5368394943122432","1.6002657196816186","1.5368394943122432","Very Low",,"2025-12-11T08:29:03.022Z"
"Vermont","2023-01-07","All Results","5.714093948038836","7.381271529104262","9.057410797410759","High",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-08-02","6 Months","2.6749224294430234","2.9242054217050693","3.3539772466760898","Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2022-02-05","All Results","10.84071269559497","6.717227304995985","6.3739597412062325","Very High",,"2025-12-11T08:29:03.022Z"
"Washington","2025-08-30","All Results","5.963298394079719","5.192498601661649","6.11126596570719","High",,"2025-12-11T08:29:03.022Z"
"Washington","2025-10-04","1 Year","4.291556649307873","2.496407815299542","2.629472754161277","Moderate",,"2025-12-11T08:29:03.022Z"
"Washington","2022-11-19","All Results","5.173958780393789","4.4632899289692425","6.879994059449712","Moderate",,"2025-12-11T08:29:03.022Z"
"Washington","2022-03-05","All Results","1.0","1.3342281450412783","1.5701632560092138","Very Low",,"2025-12-11T08:29:03.022Z"
"Wyoming","2025-11-08","6 Months","1.6990123157976114","1.567831707929676","1.6242621952991871","Very Low",,"2025-12-11T08:29:03.022Z"
"South Dakota","2025-08-23","6 Months","5.060943492522265","4.960380989359457","4.029762097835643","Moderate",,"2025-12-11T08:29:03.022Z"
"Tennessee","2025-05-10","All Results","1.2621647982353827","1.7238284184718728","1.5768871117736927","Very Low",,"2025-12-11T08:29:03.022Z"
"Tennessee","2024-10-26","All Results","2.195578454827528","3.4402988230708145","2.2766981034501352","Low",,"2025-12-11T08:29:03.022Z"
"Texas","2024-08-31","All Results","7.006289623312819","9.235529759761183","9.796252056668697","High",,"2025-12-11T08:29:03.022Z"
"Utah","2025-08-16","All Results","9.977295550207785","4.68262659988692","7.6811947890301475","Very High",,"2025-12-11T08:29:03.022Z"
"Utah","2025-10-04","All Results","2.5263868565467416","2.496407815299542","2.629472754161277","Low",,"2025-12-11T08:29:03.022Z"
"Virginia","2025-07-19","6 Months","1.437761278920726","2.0417560228414526","2.292691880199725","Very Low",,"2025-12-11T08:29:03.022Z"
"Washington","2025-02-08","1 Year","5.004005865671131","6.654152584212768","4.069671527526458","Moderate",,"2025-12-11T08:29:03.022Z"
"West Virginia","2025-09-13","1 Year","3.6014126057777127","6.3827771799192865","6.937196480647762","Moderate",,"2025-12-11T08:29:03.022Z"
"Wyoming","2025-09-06","All Results","5.773791722084383","6.653633924781047","7.961651328255541","High",,"2025-12-11T08:29:03.022Z"
"Wyoming","2024-01-06","All Results","14.367675037953319","13.617203836464467","12.46780134090396","Very High",,"2025-12-11T08:29:03.022Z"
"Wyoming","2025-06-07","All Results","0.9496679113040609","1.615215579627301","2.5496360143622114","Very Low",,"2025-12-11T08:29:03.022Z"
"South Dakota","2025-11-22","1 Year","3.7631814256650777","1.6907320402749075","2.175049090559913","Moderate",,"2025-12-11T08:29:03.022Z"
"South Dakota","2025-05-24","All Results","2.1429706353546387","1.4921365109433262","1.2208929228731542","Low",,"2025-12-11T08:29:03.022Z"
"South Dakota","2023-04-01","All Results","1.4350695078955826","3.262902114258652","3.342569020456125","Very Low",,"2025-12-11T08:29:03.022Z"
"South Dakota","2022-11-26","All Results","8.06208193332737","5.698851681187387","7.213261530883382","Very High",,"2025-12-11T08:29:03.022Z"
"Texas","2024-06-01","All Results","3.3770221588641296","1.9368984999951473","1.9440440064356865","Low",,"2025-12-11T08:29:03.022Z"
"Utah","2025-02-01","1 Year","3.511203954126818","6.295062700794311","4.008995799978396","Moderate",,"2025-12-11T08:29:03.022Z"
"Utah","2024-06-08","All Results","3.3328825032967133","2.2163106841957334","4.531886594180328","Low",,"2025-12-11T08:29:03.022Z"
"Vermont","2024-01-13","All Results","11.545681182834961","10.076038474202292","8.492932464269781","Very High",,"2025-12-11T08:29:03.022Z"
