Week_Ending_Date,Data_Collection_Period,State/Territory,State/Territory_WVAL,WVAL_Category,Coverage,National_WVAL,Regional_WVAL,date_updated
"2025-01-25","All Results","Texas","21.90868093692552","Very High",,"18.91112680048799","19.641435030257988","2025-12-11T08:09:27.575Z"
"2025-10-25","1 Year","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-03","All Results","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-10","All Results","Utah","1.9294096079816185","Very Low",,"1.0","1.283427820911146","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","Alabama","4.453540561411431","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-26","All Results","Alaska","1.0","Very Low",,"1.0","1.0100727031549654","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-28","All Results","Arizona","20.857678770282632","Very High",,"8.150383607740117","15.098944555169851","2025-12-11T08:09:27.575Z"
"2025-07-19","1 Year","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-22","All Results","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-21","All Results","California","13.420771261106173","High",,"4.32802195626957","11.194260911882223","2025-12-11T08:09:27.575Z"
"2024-03-02","All Results","California","3.009435069901304","Low",,"5.843059805158786","2.648120439691392","2025-12-11T08:09:27.575Z"
"2024-07-27","All Results","Colorado","3.0297779860329364","Low",,"1.0","1.424352242821938","2025-12-11T08:09:27.575Z"
"2025-09-06","All Results","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-10","All Results","Florida","7.621225595883735","Moderate",,"6.942547508502605","6.257961770804424","2025-12-11T08:09:27.575Z"
"2023-07-29","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-17","All Results","Georgia","1.1985524358984407","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-02","All Results","Georgia","6.310760624758356","Moderate",,"5.843059805158786","3.9105150091601653","2025-12-11T08:09:27.575Z"
"2025-10-04","6 Months","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","1 Year","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","6 Months","Guam","3.729654242970461","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","Hawaii","2.4931434874512504","Very Low",,"1.0","1.7006260141947398","2025-12-11T08:09:27.575Z"
"2025-07-05","All Results","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-10","All Results","Hawaii",,"No Data",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-12","All Results","Idaho","1.2594329318494486","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-02","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","1 Year","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-12","6 Months","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-12","1 Year","Indiana","1.0","Very Low",,"1.2423980151562468","1.4847960303124936","2025-12-11T08:09:27.575Z"
"2025-07-05","6 Months","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-01-28","All Results","Kansas","4.052433499328296","Low",,"2.977101406598779","3.530768978242241","2025-12-11T08:09:27.575Z"
"2023-03-11","All Results","Kansas","1.7163152930295322","Very Low",,"1.3427186201888786","1.4366597548809983","2025-12-11T08:09:27.575Z"
"2025-07-26","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-15","All Results","Kentucky","8.535451462923318","Moderate",,"1.0152113595752335","1.0","2025-12-11T08:09:27.575Z"
"2025-02-15","All Results","Massachusetts","25.116473334004475","Very High",,"17.219929653790864","19.821329793553822","2025-12-11T08:09:27.575Z"
"2024-11-09","All Results","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-27","All Results","Minnesota","3.476589631446158","Low",,"2.017771606867681","2.269399281617207","2025-12-11T08:09:27.575Z"
"2024-07-27","All Results","Missouri","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","Montana",,"No Data",,"3.1165447076921016","2.6217676391117783","2025-12-11T08:09:27.575Z"
"2025-07-19","1 Year","Nebraska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-16","All Results","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","All Results","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","North Carolina","2.8691137239797437","Low",,"1.7305745870615572","1.8138397419805734","2025-12-11T08:09:27.575Z"
"2025-02-22","All Results","Ohio","24.29838369731695","Very High",,"13.938229007729623","16.37310452744174","2025-12-11T08:09:27.575Z"
"2022-11-05","All Results","Oregon","1.7177992196204541","Very Low",,"4.782572301494523","4.915736278718958","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","All Results","Rhode Island","2.3993602546732786","Very Low",,"3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","Rhode Island","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","All Results","Rhode Island","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","6 Months","Rhode Island","1.0","Very Low",,"1.7305745870615572","1.647309432142541","2025-12-11T08:09:27.575Z"
"2025-06-14","1 Year","Rhode Island","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-15","1 Year","South Carolina","12.454083714931183","High",,"17.219929653790864","14.213822173816837","2025-12-11T08:09:27.575Z"
"2025-11-15","6 Months","Tennessee","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","All Results","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-22","All Results","Texas","9.73596420976957","Moderate",,"13.938229007729623","9.73596420976957","2025-12-11T08:09:27.575Z"
"2025-07-05","6 Months","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","1 Year","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-22","All Results","Vermont","18.58934933971194","Very High",,"13.938229007729623","14.008344556203049","2025-12-11T08:09:27.575Z"
"2025-07-05","6 Months","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-12","All Results","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-09","All Results","Washington","1.0","Very Low",,"1.0","1.0864523527611734","2025-12-11T08:09:27.575Z"
"2025-06-14","6 Months","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","45 Days","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","1 Year","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Alaska","1.6406498592694707","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-27","All Results","Alaska","1.9499502710044276","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-19","1 Year","Alaska","2.972868523077463","Low",,"1.1543867907071528","1.3087735814143058","2025-12-11T08:09:27.575Z"
"2025-11-22","6 Months","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","California","2.1607520902731254","Very Low",,"3.1165447076921016","2.6217676391117783","2025-12-11T08:09:27.575Z"
"2025-01-04","All Results","Florida","13.56268039446309","High",,"10.648901270441513","9.988693362340094","2025-12-11T08:09:27.575Z"
"2025-01-18","All Results","Florida","14.379726265001892","High",,"11.714083887625346","9.789361738016712","2025-12-11T08:09:27.575Z"
"2025-05-03","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","6 Months","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","1 Year","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-21","All Results","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-05","All Results","Kansas","3.4047415308527254","Low",,"1.7751939452915582","1.7641854702985145","2025-12-11T08:09:27.575Z"
"2025-09-13","1 Year","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-07-09","All Results","Kentucky","1.0","Very Low",,"1.1059850027440352","1.0","2025-12-11T08:09:27.575Z"
"2023-03-18","All Results","Kentucky","1.0","Very Low",,"1.2473696396410263","1.0","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-12","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","All Results","Maine","3.242709055623524","Low",,"3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2024-07-13","All Results","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","45 Days","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-28","All Results","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-16","All Results","Missouri",,"No Data",,"7.444367759823258","6.187099876108431","2025-12-11T08:09:27.575Z"
"2023-05-06","All Results","Missouri",,"No Data",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-02","All Results","Nebraska","10.169719877779958","Moderate",,"5.843059805158786","7.775604601157406","2025-12-11T08:09:27.575Z"
"2024-12-28","1 Year","Nevada","15.300015842106957","High",,"8.150383607740117","15.098944555169851","2025-12-11T08:09:27.575Z"
"2023-05-13","All Results","New Jersey","1.384896324177184","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","45 Days","North Carolina","1.6654323069469539","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","All Results","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-01-13","All Results","Oklahoma","1.0","Very Low",,"7.3881041272571295","7.237214378816985","2025-12-11T08:09:27.575Z"
"2022-03-12","All Results","Oregon","1.8669933643547296","Very Low",,"2.9562800214196936","1.8669933643547296","2025-12-11T08:09:27.575Z"
"2025-10-11","6 Months","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","6 Months","Tennessee","1.2722899179612752","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","45 Days","Tennessee","11.264061232307718","High",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","1 Year","Tennessee","1.1828566314729856","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-02","All Results","Texas","1.4242693598745748","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","1 Year","Utah","1.4841860904818205","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","1 Year","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-02","All Results","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","1 Year","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-15","All Results","Alabama","4.732615245557652","Low",,"5.432361858469325","5.269788738552181","2025-12-11T08:09:27.575Z"
"2025-06-21","6 Months","Alaska","3.263281168753303","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-30","All Results","Arizona","5.050850406902811","Low",,"1.0","2.748758426992312","2025-12-11T08:09:27.575Z"
"2025-10-18","All Results","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-07","1 Year","Connecticut","1.878810093032889","Very Low",,"1.554927319672013","1.6524754803271862","2025-12-11T08:09:27.575Z"
"2025-06-28","1 Year","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-10-14","All Results","Georgia","1.6557962908557684","Very Low",,"1.3866011673308356","1.3597735508786641","2025-12-11T08:09:27.575Z"
"2025-08-09","6 Months","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","All Results","Guam","4.2624377996408445","Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-04","All Results","Idaho","14.784128958143286","High",,"10.648901270441513","17.559422378572847","2025-12-11T08:09:27.575Z"
"2025-02-08","All Results","Idaho","10.346997671281617","Moderate",,"18.869898987596738","15.187110294460183","2025-12-11T08:09:27.575Z"
"2023-03-11","All Results","Illinois","1.0","Very Low",,"1.3427186201888786","1.4366597548809983","2025-12-11T08:09:27.575Z"
"2025-05-31","1 Year","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-22","1 Year","Iowa","18.13265585316154","Very High",,"13.938229007729623","16.37310452744174","2025-12-11T08:09:27.575Z"
"2025-05-31","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-02","All Results","Maine","1.0","Very Low",,"4.4921280348059485","4.4813174846905035","2025-12-11T08:09:27.575Z"
"2025-04-05","All Results","Massachusetts","3.1248656231384446","Low",,"1.7751939452915582","1.7862024202846016","2025-12-11T08:09:27.575Z"
"2025-11-29","All Results","Minnesota","4.461492202670643","Low",,"1.7305745870615572","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","1 Year","Minnesota","3.7653262710215474","Low",,"3.1165447076921016","1.0","2025-12-11T08:09:27.575Z"
"2022-12-24","All Results","Missouri","1.0","Very Low",,"15.060890978726178","12.631425458949794","2025-12-11T08:09:27.575Z"
"2025-10-04","All Results","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","1 Year","Nebraska","4.164697788458796","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-27","All Results","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","45 Days","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-12","1 Year","New Hampshire","1.0","Very Low",,"1.2423980151562468","1.0","2025-12-11T08:09:27.575Z"
"2023-10-21","All Results","New Jersey","1.3394790406976305","Very Low",,"1.3419655661590166","1.656751102676607","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","New Mexico","1.0","Very Low",,"1.0","1.2659570468066357","2025-12-11T08:09:27.575Z"
"2024-03-23","All Results","New Mexico","3.027215225531319","Low",,"3.333284667235409","2.541309427578649","2025-12-11T08:09:27.575Z"
"2025-12-06","45 Days","Ohio","1.0","Very Low",,"3.1165447076921016","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-07-23","All Results","Oklahoma",,"No Data",,"1.121029900860124","1.121029900860124","2025-12-11T08:09:27.575Z"
"2025-11-08","1 Year","Oregon","0.2470474690763737","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","South Carolina","1.0","Very Low",,"3.1165447076921016","3.7998849279434084","2025-12-11T08:09:27.575Z"
"2025-06-21","1 Year","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-13","All Results","Texas","1.038282426710475","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","6 Months","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-19","1 Year","Texas","2.230749520315943","Very Low",,"1.1543867907071528","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Vermont","4.921163709932903","Low",,"2.91607407675488","2.9126894900829665","2025-12-11T08:09:27.575Z"
"2023-03-25","All Results","Virginia","2.1614219291687666","Very Low",,"1.4021156078105","1.0","2025-12-11T08:09:27.575Z"
"2025-03-15","All Results","Virginia","10.119674259826732","Moderate",,"5.432361858469325","5.269788738552181","2025-12-11T08:09:27.575Z"
"2023-08-19","All Results","Virginia","2.1614219291687666","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","West Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-06","All Results","West Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-10","All Results","Alaska","3.44167374002963","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-03-11","All Results","California","1.246557891153507","Very Low",,"1.3427186201888786","1.246557891153507","2025-12-11T08:09:27.575Z"
"2025-07-26","6 Months","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-13","All Results","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","6 Months","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-06","All Results","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-06","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-01","1 Year","District of Columbia","5.744331789390308","Low",,"10.252250312793773","7.789618094739849","2025-12-11T08:09:27.575Z"
"2023-03-04","All Results","Florida","1.0","Very Low",,"1.3050626277837973","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Florida","1.6666016980360296","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-02","All Results","Idaho","1.7803499298177528","Very Low",,"4.4921280348059485","3.4035808899807938","2025-12-11T08:09:27.575Z"
"2023-04-22","All Results","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-08-26","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-03","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","1 Year","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-15","All Results","Massachusetts","9.035808985016384","Moderate",,"5.432361858469325","8.974748984533688","2025-12-11T08:09:27.575Z"
"2025-06-28","6 Months","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
